norm,self_loop,sw,steps,gamma,size_norm,acc,nmi,ari,f1
row,True,1.0,32,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,1.0,32,0.5,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,1.0,32,0.8,False,0.6170478170478171,0.59267875290505,0.44545833934492346,0.539869528005966
row,True,1.0,32,0.8,True,0.6116424116424116,0.5891909990811509,0.4398881413687768,0.5365539866740275
row,True,1.0,32,1.0,False,0.5692307692307692,0.5074553245721809,0.3275647687365995,0.45025054481768323
row,True,1.0,32,1.0,True,0.5758835758835759,0.5114258644775863,0.3442070064570784,0.4541961544129488
row,True,1.0,32,1.2,False,0.43534303534303537,0.3893990860221286,0.14620291986549186,0.33671148651046195
row,True,1.0,32,1.2,True,0.451975051975052,0.37927336723014304,0.18054811027851275,0.3289618210072079
row,True,1.0,32,1.5,False,0.3941787941787942,0.36298738088307425,0.10936013128615145,0.3148847155415748
row,True,1.0,32,1.5,True,0.4079002079002079,0.34171353823326744,0.14577601108200888,0.29724804001765315
row,True,1.0,32,2.0,False,0.38212058212058214,0.35434810629718105,0.09782901343358741,0.3085345095000888
row,True,1.0,32,2.0,True,0.4020790020790021,0.337752959737506,0.13561999569665947,0.2949690810991049
row,True,2.0,1,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,1,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,1,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,1,0.5,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,1,0.8,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,1,0.8,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,1,1.0,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,1,1.0,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,1,1.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,1,1.2,True,0.6108108108108108,0.5978098848942635,0.4437448635653161,0.5372221172623676
row,True,2.0,1,1.5,False,0.6124740124740125,0.5993137373173313,0.44574817505534303,0.5381881628590587
row,True,2.0,1,1.5,True,0.6120582120582121,0.598725681179426,0.44478319841926256,0.5381917245392074
row,True,2.0,1,2.0,False,0.6153846153846154,0.6021455725474105,0.44941510496432097,0.5398192031219552
row,True,2.0,1,2.0,True,0.6128898128898129,0.5991789328297504,0.4459074296430824,0.5384785691385671
row,True,2.0,2,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,2,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,2,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,2,0.5,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,2,0.8,False,0.6108108108108108,0.5978098848942635,0.4437448635653161,0.5372221172623676
row,True,2.0,2,0.8,True,0.6116424116424116,0.5985305819940164,0.4444575813720561,0.5378968934251391
row,True,2.0,2,1.0,False,0.6141372141372141,0.6012206685886691,0.44795751011551543,0.5391644222455954
row,True,2.0,2,1.0,True,0.6133056133056133,0.5994818587124637,0.4461976530197321,0.5386381674913574
row,True,2.0,2,1.2,False,0.6174636174636174,0.6037095846970111,0.4515971364888281,0.540819496413116
row,True,2.0,2,1.2,True,0.6137214137214138,0.5999130303246744,0.44707662140493126,0.5384757055489978
row,True,2.0,2,1.5,False,0.6170478170478171,0.6011433491214202,0.4499052167544279,0.5398261700388199
row,True,2.0,2,1.5,True,0.6153846153846154,0.5995676378601802,0.4475801194682067,0.5396504428753642
row,True,2.0,2,2.0,False,0.6207900207900208,0.598650892802369,0.449759999627521,0.5418170260968647
row,True,2.0,2,2.0,True,0.6158004158004158,0.5967197747197451,0.44555105415828794,0.538918660167957
row,True,2.0,3,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,3,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,3,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,3,0.5,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,3,0.8,False,0.6141372141372141,0.6013600470803384,0.44804358191509397,0.5391429961955104
row,True,2.0,3,0.8,True,0.6133056133056133,0.599733125102002,0.4466361509863947,0.5385892348530285
row,True,2.0,3,1.0,False,0.6162162162162163,0.6007471617747588,0.44947733828186764,0.5394803832104156
row,True,2.0,3,1.0,True,0.614968814968815,0.599834824493606,0.44778470678748034,0.5394070081907514
row,True,2.0,3,1.2,False,0.6199584199584199,0.5997139231436552,0.4511945194921343,0.5412940001289989
row,True,2.0,3,1.2,True,0.6166320166320166,0.5984065076415205,0.44764463218026934,0.5407920728171838
row,True,2.0,3,1.5,False,0.6207900207900208,0.5969089465748614,0.4488861671119291,0.5399358764273
row,True,2.0,3,1.5,True,0.6166320166320166,0.5928578624815004,0.44356084831096537,0.5385346182914817
row,True,2.0,3,2.0,False,0.6137214137214138,0.5795542160340993,0.435048091320931,0.5325694457422114
row,True,2.0,3,2.0,True,0.6112266112266113,0.5786440785392554,0.4331190279841002,0.5317778139389794
row,True,2.0,4,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,4,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,4,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,4,0.5,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,4,0.8,False,0.6153846153846154,0.6022196260432051,0.4492237066912367,0.539870708761837
row,True,2.0,4,0.8,True,0.6133056133056133,0.599502824341828,0.4465768582412698,0.5388817587524748
row,True,2.0,4,1.0,False,0.6203742203742204,0.6002726430983623,0.45196119370447707,0.5424144481617313
row,True,2.0,4,1.0,True,0.6166320166320166,0.5991590154206956,0.4477069310412152,0.5406322099999403
row,True,2.0,4,1.2,False,0.6191268191268191,0.5949426284005341,0.4479935061343261,0.5382763548602858
row,True,2.0,4,1.2,True,0.6162162162162163,0.5921444880502736,0.4434017693652943,0.5384604573180628
row,True,2.0,4,1.5,False,0.6133056133056133,0.5758644771047287,0.43162546582944444,0.5317370199236151
row,True,2.0,4,1.5,True,0.6091476091476091,0.5731262721795055,0.42729553594614317,0.5301377009621501
row,True,2.0,4,2.0,False,0.6,0.5517182543487434,0.4075038424595002,0.5168112645727866
row,True,2.0,4,2.0,True,0.5987525987525988,0.5512758398772644,0.4097729480435186,0.4873654059039542
row,True,2.0,5,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,5,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,5,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,5,0.5,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,5,0.8,False,0.6166320166320166,0.6025525655141442,0.45054114224656383,0.5399321191493974
row,True,2.0,5,0.8,True,0.6128898128898129,0.5983722471747474,0.44588847729145265,0.5385704539487399
row,True,2.0,5,1.0,False,0.6207900207900208,0.5990591642109369,0.45016043701652425,0.5415683537781252
row,True,2.0,5,1.0,True,0.614968814968815,0.5928518170110464,0.44377089960373234,0.5379821193135461
row,True,2.0,5,1.2,False,0.6166320166320166,0.5835942492533143,0.43905782453571573,0.5351454096636264
row,True,2.0,5,1.2,True,0.6112266112266113,0.5796030016645651,0.4329542107660762,0.5320898885457142
row,True,2.0,5,1.5,False,0.6033264033264033,0.5552785393554546,0.41190035159799554,0.5193504827072176
row,True,2.0,5,1.5,True,0.5995841995841996,0.5516085303982808,0.4098973954525689,0.5168445470369852
row,True,2.0,5,2.0,False,0.5875259875259875,0.5321951722838826,0.38735912164551684,0.47202505348942897
row,True,2.0,5,2.0,True,0.5896049896049896,0.5334999668029178,0.39183943229245954,0.47380300847916995
row,True,2.0,6,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,6,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,6,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,6,0.5,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,6,0.8,False,0.6158004158004158,0.6004508462206054,0.449214284281807,0.5390470423693208
row,True,2.0,6,0.8,True,0.6141372141372141,0.5983892596460743,0.4465851084279936,0.5391722074645114
row,True,2.0,6,1.0,False,0.6174636174636174,0.5920188185816689,0.44570804024425825,0.5371189078650873
row,True,2.0,6,1.0,True,0.6162162162162163,0.5915925347827306,0.44340533117589237,0.5380075278575024
row,True,2.0,6,1.2,False,0.6103950103950104,0.5672748865118312,0.4238902478292258,0.5266248436508948
row,True,2.0,6,1.2,True,0.6074844074844075,0.5677112413210256,0.4232797535341348,0.5248226536148842
row,True,2.0,6,1.5,False,0.5920997920997921,0.5388875545065196,0.39427961777857856,0.5029553778798601
row,True,2.0,6,1.5,True,0.5933471933471933,0.5369090361253573,0.396632036356627,0.4800118774271655
row,True,2.0,6,2.0,False,0.5792099792099792,0.5226489036018476,0.36995270877900366,0.4613581578227768
row,True,2.0,6,2.0,True,0.5796257796257797,0.5177004518774156,0.37457384491418005,0.46342125903738896
row,True,2.0,8,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,8,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,8,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,8,0.5,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,8,0.8,False,0.6170478170478171,0.6012144296896524,0.4502906142600822,0.5397771892043209
row,True,2.0,8,0.8,True,0.6153846153846154,0.5991470619480992,0.4475311949084282,0.5397753709416158
row,True,2.0,8,1.0,False,0.6174636174636174,0.5839548097932649,0.4396066441491211,0.5362863717158104
row,True,2.0,8,1.0,True,0.6133056133056133,0.5814964211853876,0.4360881470678253,0.5329077417276207
row,True,2.0,8,1.2,False,0.5954261954261955,0.5443994335862045,0.3987190577409314,0.5085855393624219
row,True,2.0,8,1.2,True,0.5958419958419958,0.5425062555708436,0.40089415956250546,0.48250924193281425
row,True,2.0,8,1.5,False,0.5771309771309772,0.5177361422905162,0.3622435627456155,0.46042519332431936
row,True,2.0,8,1.5,True,0.5762993762993763,0.5114356746670645,0.3642889122214839,0.45920920954052274
row,True,2.0,8,2.0,False,0.5613305613305614,0.49750201752889694,0.3351920244471142,0.445873217068143
row,True,2.0,8,2.0,True,0.5588357588357589,0.49176142316927296,0.3361849307603766,0.4415161558696724
row,True,2.0,10,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,10,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,10,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,10,0.5,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,10,0.8,False,0.6174636174636174,0.5996927456813987,0.4496203242971311,0.5403667952460826
row,True,2.0,10,0.8,True,0.6162162162162163,0.5999902968287201,0.44841551856993656,0.5405408304082703
row,True,2.0,10,1.0,False,0.6124740124740125,0.5719810879142437,0.42903134242073526,0.49857383557864576
row,True,2.0,10,1.0,True,0.60997920997921,0.5731800016107487,0.42829767439946625,0.4983335257475879
row,True,2.0,10,1.2,False,0.5883575883575883,0.530509328711271,0.38109742684532166,0.4697144644486545
row,True,2.0,10,1.2,True,0.5875259875259875,0.5271480504117655,0.38295597529995207,0.4682402264981281
row,True,2.0,10,1.5,False,0.5609147609147609,0.49656294317653543,0.33111053129091206,0.4442386618856018
row,True,2.0,10,1.5,True,0.5588357588357589,0.49228148324085674,0.3339221640569721,0.43905346765803155
row,True,2.0,10,2.0,False,0.5501039501039501,0.4836245421287468,0.3130713045342107,0.4345131842355781
row,True,2.0,10,2.0,True,0.5484407484407484,0.47642013081627554,0.31602461523415226,0.42820801408590303
row,True,2.0,12,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,12,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,12,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,12,0.5,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,12,0.8,False,0.6174636174636174,0.5993966938053779,0.44970469541295105,0.5403372898663299
row,True,2.0,12,0.8,True,0.6158004158004158,0.5979651260564793,0.44733742381404434,0.5400346166504548
row,True,2.0,12,1.0,False,0.6103950103950104,0.5658268870496977,0.42379414194675746,0.5248515146666123
row,True,2.0,12,1.0,True,0.60997920997921,0.5651651925085028,0.42268838145654153,0.49586470937154087
row,True,2.0,12,1.2,False,0.5754677754677755,0.515502614275886,0.35696508136381033,0.45305073423178105
row,True,2.0,12,1.2,True,0.5787941787941788,0.5143210387522137,0.3643086164956794,0.4579142874762089
row,True,2.0,12,1.5,False,0.548024948024948,0.48355941917989265,0.3061071857106683,0.4335401519004157
row,True,2.0,12,1.5,True,0.548024948024948,0.47421338342683533,0.31216460064970836,0.42663875277619845
row,True,2.0,12,2.0,False,0.5313929313929314,0.4712592552555162,0.2809322328109338,0.4202468308172971
row,True,2.0,12,2.0,True,0.5334719334719334,0.4623180278223027,0.29006310797765666,0.4132896470251676
row,True,2.0,16,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,16,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,16,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,16,0.5,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,16,0.8,False,0.6182952182952183,0.5996001907875921,0.4508346165837551,0.5402909715480426
row,True,2.0,16,0.8,True,0.614968814968815,0.5967775226982373,0.44667867891000174,0.539099454681629
row,True,2.0,16,1.0,False,0.6045738045738046,0.553416372829884,0.4107667460200848,0.5152060893212661
row,True,2.0,16,1.0,True,0.6033264033264033,0.5511125837658808,0.40912658556969067,0.4874460976376501
row,True,2.0,16,1.2,False,0.5571725571725572,0.49247332775431807,0.314045408212999,0.44058436764046
row,True,2.0,16,1.2,True,0.5559251559251559,0.48491664789161915,0.3203628221816658,0.43031547423444594
row,True,2.0,16,1.5,False,0.508939708939709,0.45809757638092796,0.2522305170943415,0.39188127351403185
row,True,2.0,16,1.5,True,0.5027027027027027,0.43952526585996554,0.2526599710931767,0.388938129464747
row,True,2.0,16,2.0,False,0.4972972972972973,0.4497647065194807,0.23924188288350853,0.3872758148085638
row,True,2.0,16,2.0,True,0.4881496881496882,0.432380638754266,0.2414339001700156,0.3751776918318024
row,True,2.0,20,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,20,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,20,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,20,0.5,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,20,0.8,False,0.6182952182952183,0.5993934362247978,0.45065945031390575,0.540311832971579
row,True,2.0,20,0.8,True,0.614968814968815,0.5967775226982373,0.44667867891000174,0.539099454681629
row,True,2.0,20,1.0,False,0.5987525987525988,0.5428535972515903,0.3965986070350752,0.5053122374161031
row,True,2.0,20,1.0,True,0.6,0.5414045259799526,0.39891391671758514,0.4813896874685939
row,True,2.0,20,1.2,False,0.5214137214137214,0.4705285287095482,0.2609527242855145,0.4094182047033175
row,True,2.0,20,1.2,True,0.5172557172557173,0.45172111178130264,0.2627069756728176,0.40130628860582246
row,True,2.0,20,1.5,False,0.4860706860706861,0.43715537954673245,0.2176560240234411,0.36872301385026307
row,True,2.0,20,1.5,True,0.4777546777546778,0.42260353339312345,0.22755980531725167,0.35274042845953923
row,True,2.0,20,2.0,False,0.48981288981288984,0.4333355707822777,0.211470580720269,0.3673943749981936
row,True,2.0,20,2.0,True,0.4785862785862786,0.414127942341032,0.2196626059972134,0.344585624443196
row,True,2.0,24,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,24,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,24,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,24,0.5,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,24,0.8,False,0.6182952182952183,0.5993934362247978,0.45065945031390575,0.540311832971579
row,True,2.0,24,0.8,True,0.614968814968815,0.5967775226982373,0.44667867891000174,0.539099454681629
row,True,2.0,24,1.0,False,0.595010395010395,0.5373871223986466,0.38697788267268135,0.5008887818494251
row,True,2.0,24,1.0,True,0.5941787941787942,0.5336169576185714,0.3900016316838802,0.4741704187999731
row,True,2.0,24,1.2,False,0.48523908523908527,0.44412497986811283,0.21975724878326872,0.3695061446343102
row,True,2.0,24,1.2,True,0.48191268191268194,0.4308135111517702,0.2307063890611779,0.3566876261167704
row,True,2.0,24,1.5,False,0.4814968814968815,0.4219469989603909,0.1960877596442269,0.36294397621020086
row,True,2.0,24,1.5,True,0.4723492723492724,0.40622286524171125,0.20496627404410736,0.3461704834037159
row,True,2.0,24,2.0,False,0.46860706860706863,0.4127183135218755,0.1815201985346037,0.35521929666802454
row,True,2.0,24,2.0,True,0.46902286902286905,0.4037893287418301,0.20059100018863424,0.34274177588037696
row,True,2.0,32,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,32,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,32,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,32,0.5,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,2.0,32,0.8,False,0.6182952182952183,0.5993934362247978,0.45065945031390575,0.540311832971579
row,True,2.0,32,0.8,True,0.614968814968815,0.5967775226982373,0.44667867891000174,0.539099454681629
row,True,2.0,32,1.0,False,0.585031185031185,0.5242814951167943,0.3621151407760228,0.4607405327739634
row,True,2.0,32,1.0,True,0.5887733887733888,0.526131068853275,0.3738578788451919,0.4640752852784967
row,True,2.0,32,1.2,False,0.4627858627858628,0.40926736605272307,0.16759384627839866,0.354490999627655
row,True,2.0,32,1.2,True,0.4702702702702703,0.39525202284240174,0.19858201893095245,0.3388845793223958
row,True,2.0,32,1.5,False,0.42702702702702705,0.38171099825098154,0.13554609549467175,0.332949195106507
row,True,2.0,32,1.5,True,0.4440748440748441,0.37103034112995376,0.1745655702208329,0.3230695822578347
row,True,2.0,32,2.0,False,0.41912681912681915,0.38018976145783645,0.12815901264151427,0.32951899547114416
row,True,2.0,32,2.0,True,0.43201663201663204,0.3577169679068073,0.1626770717038511,0.31512260634255995
row,True,4.0,1,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,4.0,1,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,4.0,1,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,4.0,1,0.5,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,4.0,1,0.8,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,4.0,1,0.8,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,4.0,1,1.0,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,4.0,1,1.0,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,4.0,1,1.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,4.0,1,1.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,4.0,1,1.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,4.0,1,1.5,True,0.6108108108108108,0.5978098848942635,0.4437448635653161,0.5372221172623676
row,True,4.0,1,2.0,False,0.6124740124740125,0.5990998390723007,0.4455153263011848,0.5382290511421234
row,True,4.0,1,2.0,True,0.6120582120582121,0.598725681179426,0.44478319841926256,0.5381917245392074
row,True,4.0,2,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,4.0,2,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,4.0,2,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,4.0,2,0.5,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,4.0,2,0.8,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,4.0,2,0.8,True,0.6108108108108108,0.5978098848942635,0.4437448635653161,0.5372221172623676
row,True,4.0,2,1.0,False,0.6124740124740125,0.5993137373173313,0.44574817505534303,0.5381881628590587
row,True,4.0,2,1.0,True,0.6120582120582121,0.5988267954292797,0.4448647645750933,0.5380624204328132
row,True,4.0,2,1.2,False,0.6145530145530146,0.6014157604666616,0.44828319633505215,0.5394588112079495
row,True,4.0,2,1.2,True,0.6124740124740125,0.5992018549650827,0.445409840784783,0.5381210553964532
row,True,4.0,2,1.5,False,0.6174636174636174,0.6037420842914437,0.4517420036715649,0.5407389221072668
row,True,4.0,2,1.5,True,0.6162162162162163,0.6023551836639228,0.4498164935577424,0.5401136716771054
row,True,4.0,2,2.0,False,0.6199584199584199,0.6060831242191844,0.4547728707598852,0.5412469518531017
row,True,4.0,2,2.0,True,0.6182952182952183,0.6043643652322914,0.4530103232558942,0.5406382780086944
row,True,4.0,3,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,4.0,3,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,4.0,3,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,4.0,3,0.5,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,4.0,3,0.8,False,0.6124740124740125,0.5993137373173313,0.44574817505534303,0.5381881628590587
row,True,4.0,3,0.8,True,0.6120582120582121,0.5988267954292797,0.4448647645750933,0.5380624204328132
row,True,4.0,3,1.0,False,0.6162162162162163,0.6031168078803538,0.4504597717777843,0.5399625936964373
row,True,4.0,3,1.0,True,0.6137214137214138,0.6002761532429615,0.4471789341527514,0.538664351192033
row,True,4.0,3,1.2,False,0.6195426195426196,0.6051931229775057,0.45368464878170184,0.5417618105803778
row,True,4.0,3,1.2,True,0.6166320166320166,0.6024878126400273,0.4503250854011004,0.5396836573105608
row,True,4.0,3,1.5,False,0.6195426195426196,0.6022092180854187,0.4530236446004738,0.5395738936172574
row,True,4.0,3,1.5,True,0.6170478170478171,0.6004619040540916,0.44936519477448345,0.5391841165180061
row,True,4.0,3,2.0,False,0.6203742203742204,0.5968661843362961,0.44910769087421804,0.5392339710654932
row,True,4.0,3,2.0,True,0.6158004158004158,0.5930635688426242,0.44474111948426664,0.5366669775791911
row,True,4.0,4,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,4.0,4,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,4.0,4,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,4.0,4,0.5,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,4.0,4,0.8,False,0.6137214137214138,0.6007409093495624,0.4474333422166421,0.5389617469094131
row,True,4.0,4,0.8,True,0.6124740124740125,0.5992018549650827,0.445409840784783,0.5381210553964532
row,True,4.0,4,1.0,False,0.6182952182952183,0.603847858402147,0.4525732261430774,0.5411419130972039
row,True,4.0,4,1.0,True,0.6162162162162163,0.6016264692606096,0.44971356416424196,0.539682256608715
row,True,4.0,4,1.2,False,0.6199584199584199,0.601481531963092,0.45286384720908907,0.5403074195707401
row,True,4.0,4,1.2,True,0.6174636174636174,0.6011404445636022,0.449643173678399,0.5397048610670308
row,True,4.0,4,1.5,False,0.6207900207900208,0.5963285798344738,0.4487177497195588,0.540109959562342
row,True,4.0,4,1.5,True,0.6174636174636174,0.5935795385899024,0.4448570618629663,0.5375255907016542
row,True,4.0,4,2.0,False,0.6178794178794179,0.5851015069418052,0.4412593696228121,0.5354464166640105
row,True,4.0,4,2.0,True,0.6141372141372141,0.5821267972988137,0.4372171273327579,0.5334576080782143
row,True,4.0,5,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,4.0,5,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,4.0,5,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,4.0,5,0.5,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,4.0,5,0.8,False,0.6145530145530146,0.6016500675721135,0.4484433489859776,0.53930978011507
row,True,4.0,5,0.8,True,0.6137214137214138,0.6001149124332067,0.44723036033736147,0.5388606967456326
row,True,4.0,5,1.0,False,0.6195426195426196,0.6032212263628826,0.4527612920153702,0.5409249177065734
row,True,4.0,5,1.0,True,0.6170478170478171,0.6007837364571813,0.4497149700391014,0.5403854510730655
row,True,4.0,5,1.2,False,0.6195426195426196,0.5966447033126284,0.4486778176883142,0.5385369945232816
row,True,4.0,5,1.2,True,0.6178794178794179,0.5946131273596412,0.4462992918776541,0.5385014579539857
row,True,4.0,5,1.5,False,0.6174636174636174,0.5838963251986674,0.44026700855261897,0.5351641417223698
row,True,4.0,5,1.5,True,0.6141372141372141,0.5825200536178706,0.4378350909502529,0.5332723893629289
row,True,4.0,5,2.0,False,0.6079002079002079,0.5651802900554338,0.42234652770415676,0.5225716348329776
row,True,4.0,5,2.0,True,0.6045738045738046,0.5606219933028957,0.41844182217903636,0.4915877405212023
row,True,4.0,6,0.2,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,4.0,6,0.2,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,4.0,6,0.5,False,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,4.0,6,0.5,True,0.6103950103950104,0.5973189102493236,0.44335780711964223,0.5368403170250476
row,True,4.0,6,0.8,False,0.614968814968815,0.6020762797159385,0.44901722638997,0.5393700152295642
